Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,cost_lower,cost_upper,cost_Hydrogen_lower,cost_Hydrogen_upper,cost_Hydrogen_diff_lower,cost_Hydrogen_diff_upper,cost_diff_lower,cost_diff_upper
Pyrolyse E-Steamcracker,2035,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,615.3264,0.0,1379.410219287899,0.0,0.0,0.0,0.0,0.0,0.0,615.3264,73.25907839999999,0.0,0.0,0.0,0.0,225.0,0.0,2270.068742778105,196.93594277810507,2710.79,457.8228,0.0,0.0,0.0,942.0,0.0,0.0,45.3492,0.0,0.0,0.0,608.9999999999999,412.4736,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,157.50360000000006,0.0,-890.6585234902059,0.0,0.0,0.0,-942.0,0.0,0.0,569.9772,73.25907839999999,0.0,0.0,-608.9999999999999,-412.4736,225.0,0.0,300.0,1.0,300.0,polymers,-2373.9499000218716,615.3264,615.3264,157.50360000000006,157.50360000000006,1368.6012192878993,1390.2192192878988,62.450078399999995,84.06807839999999,62.450078399999995,84.06807839999999,-901.4675234902056,-879.8495234902061
Pyrolyse E-Steamcracker,2036,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,601.6247999999999,0.0,1363.7889408878987,0.0,0.0,0.0,0.0,0.0,0.0,601.6247999999999,71.3394,0.0,0.0,0.0,0.0,225.0,0.0,2351.7795427781048,196.93594277810507,2710.79,476.7336,0.0,0.0,0.0,1004.8000000000001,0.0,0.0,44.3394,0.0,0.0,0.0,608.9999999999999,432.3942,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,124.89119999999991,0.0,-987.9906018902061,0.0,0.0,0.0,-1004.8000000000001,0.0,0.0,557.2854,71.3394,0.0,0.0,-608.9999999999999,-432.3942,225.0,0.0,320.0,1.0,320.0,polymers,-2633.377583800325,601.6247999999999,601.6247999999999,124.89119999999991,124.89119999999991,1352.9799408878985,1374.5979408878989,60.5304,82.1484,60.5304,82.1484,-998.7996018902063,-977.1816018902059
Pyrolyse E-Steamcracker,2037,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,587.67408,0.0,1347.9185424878988,0.0,0.0,0.0,0.0,0.0,0.0,587.67408,69.41972159999999,0.0,0.0,0.0,0.0,225.0,0.0,2433.304582778105,196.93594277810507,2710.79,495.45864000000006,0.0,0.0,0.0,1067.6000000000001,0.0,0.0,43.311240000000005,0.0,0.0,0.0,608.9999999999999,452.14740000000006,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,92.21543999999994,0.0,-1085.3860402902064,0.0,0.0,0.0,-1067.6000000000001,0.0,0.0,544.36284,69.41972159999999,0.0,0.0,-608.9999999999999,-452.14740000000006,225.0,0.0,340.0,1.0,340.0,polymers,-2892.9741465168886,587.67408,587.67408,92.21543999999994,92.21543999999994,1347.9185424878988,1347.9185424878988,69.41972159999999,69.41972159999999,69.41972159999999,69.41972159999999,-1085.3860402902064,-1085.3860402902064
Pyrolyse E-Steamcracker,2038,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,573.97248,0.0,1332.2972640878988,0.0,0.0,0.0,0.0,0.0,0.0,573.97248,67.5000432,0.0,0.0,0.0,0.0,225.0,0.0,2515.015382778105,196.93594277810507,2710.79,514.36944,0.0,0.0,0.0,1130.4,0.0,0.0,42.30144,0.0,0.0,0.0,608.9999999999999,472.06800000000004,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,59.603039999999964,0.0,-1182.7181186902062,0.0,0.0,0.0,-1130.4,0.0,0.0,531.6710400000001,67.5000432,0.0,0.0,-608.9999999999999,-472.06800000000004,225.0,0.0,360.0,1.0,360.0,polymers,-3152.401830295341,573.97248,573.97248,59.603039999999964,59.603039999999964,1332.2972640878988,1332.2972640878988,67.5000432,67.5000432,67.5000432,67.5000432,-1182.7181186902062,-1182.7181186902062
Pyrolyse E-Steamcracker,2039,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,560.27088,0.0,1316.675985687899,0.0,0.0,0.0,0.0,0.0,0.0,560.27088,65.5803648,0.0,0.0,0.0,0.0,225.0,0.0,2596.726182778105,196.93594277810507,2710.79,533.28024,0.0,0.0,0.0,1193.2,0.0,0.0,41.29164,0.0,0.0,0.0,608.9999999999999,491.9886,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,26.990639999999985,0.0,-1280.050197090206,0.0,0.0,0.0,-1193.2,0.0,0.0,518.97924,65.5803648,0.0,0.0,-608.9999999999999,-491.9886,225.0,0.0,380.0,1.0,380.0,polymers,-3411.8295140737932,560.27088,560.27088,26.990639999999985,26.990639999999985,1316.675985687899,1316.675985687899,65.5803648,65.5803648,65.5803648,65.5803648,-1280.050197090206,-1280.050197090206
Pyrolyse E-Steamcracker,2040,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,546.5692799999999,0.0,1301.0417364878988,0.0,0.0,0.0,0.0,0.0,0.0,546.5692799999999,63.64771559999999,0.0,0.0,0.0,0.0,225.0,0.0,2678.436982778105,196.93594277810507,2710.79,552.19104,0.0,0.0,0.0,1256.0,0.0,0.0,40.281839999999995,0.0,0.0,0.0,608.9999999999999,511.9092,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-5.6217600000001084,0.0,-1377.3952462902064,0.0,0.0,0.0,-1256.0,0.0,0.0,506.28743999999995,63.64771559999999,0.0,0.0,-608.9999999999999,-511.9092,225.0,0.0,400.0,1.0,400.0,polymers,-3671.2917700575886,546.5692799999999,546.5692799999999,-5.6217600000001084,-5.6217600000001084,1301.0417364878988,1301.0417364878988,63.64771559999999,63.64771559999999,63.64771559999999,63.64771559999999,-1377.3952462902064,-1377.3952462902064
Pyrolyse E-Steamcracker,2041,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,543.33072,0.0,1295.883498087899,0.0,0.0,0.0,0.0,0.0,0.0,543.33072,61.728037199999996,0.0,0.0,0.0,0.0,225.0,0.0,2759.914502778105,196.93594277810507,2710.79,570.8685600000001,0.0,0.0,0.0,1318.8,0.0,0.0,40.04316,0.0,0.0,0.0,608.9999999999999,530.8254000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-27.537840000000074,0.0,-1464.0310046902061,0.0,0.0,0.0,-1318.8,0.0,0.0,503.28756000000004,61.728037199999996,0.0,0.0,-608.9999999999999,-530.8254000000001,225.0,0.0,420.0,1.0,420.0,polymers,-3902.209618556975,543.33072,543.33072,-27.537840000000074,-27.537840000000074,1295.883498087899,1295.883498087899,61.728037199999996,61.728037199999996,61.728037199999996,61.728037199999996,-1464.0310046902061,-1464.0310046902061
Pyrolyse E-Steamcracker,2042,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,540.09216,0.0,1290.7252596878989,0.0,0.0,0.0,0.0,0.0,0.0,540.09216,59.80835879999999,0.0,0.0,0.0,0.0,225.0,0.0,2841.559422778105,196.93594277810507,2710.79,589.7134800000001,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,39.80448,0.0,0.0,0.0,608.9999999999999,549.9090000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-49.62132000000008,0.0,-1550.834163090206,0.0,0.0,0.0,-1381.6000000000001,0.0,0.0,500.28768,59.80835879999999,0.0,0.0,-608.9999999999999,-549.9090000000001,225.0,0.0,440.0,1.0,440.00000000000006,polymers,-4133.573652887163,540.09216,540.09216,-49.62132000000008,-49.62132000000008,1290.7252596878989,1290.7252596878989,59.80835879999999,59.80835879999999,59.80835879999999,59.80835879999999,-1550.834163090206,-1550.834163090206
Pyrolyse E-Steamcracker,2043,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,536.8536,0.0,1285.567021287899,0.0,0.0,0.0,0.0,0.0,0.0,536.8536,57.8886804,0.0,0.0,0.0,0.0,225.0,0.0,2923.204342778105,196.93594277810507,2710.79,608.5584,0.0,0.0,0.0,1444.4,0.0,0.0,39.5658,0.0,0.0,0.0,608.9999999999999,568.9926,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-71.70479999999998,0.0,-1637.637321490206,0.0,0.0,0.0,-1444.4,0.0,0.0,497.2878,57.8886804,0.0,0.0,-608.9999999999999,-568.9926,225.0,0.0,460.0,1.0,459.99999999999994,polymers,-4364.937687217351,536.8536,536.8536,-71.70479999999998,-71.70479999999998,1285.567021287899,1285.567021287899,57.8886804,57.8886804,57.8886804,57.8886804,-1637.637321490206,-1637.637321490206
Pyrolyse E-Steamcracker,2044,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,533.6150399999999,0.0,1280.4087828878987,0.0,0.0,0.0,0.0,0.0,0.0,533.6150399999999,55.969001999999996,0.0,0.0,0.0,0.0,225.0,0.0,3004.849262778105,196.93594277810507,2710.79,627.4033200000001,0.0,0.0,0.0,1507.2,0.0,0.0,39.32712,0.0,0.0,0.0,608.9999999999999,588.0762000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-93.78828000000021,0.0,-1724.4404798902065,0.0,0.0,0.0,-1507.2,0.0,0.0,494.28791999999993,55.969001999999996,0.0,0.0,-608.9999999999999,-588.0762000000001,225.0,0.0,480.0,1.0,480.0,polymers,-4596.30172154754,533.6150399999999,533.6150399999999,-93.78828000000021,-93.78828000000021,1280.4087828878987,1280.4087828878987,55.969001999999996,55.969001999999996,55.969001999999996,55.969001999999996,-1724.4404798902065,-1724.4404798902065
Pyrolyse E-Steamcracker,2045,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,530.37648,0.0,1275.2505444878989,0.0,0.0,0.0,0.0,0.0,0.0,530.37648,54.049323599999994,0.0,0.0,0.0,0.0,225.0,0.0,3086.494182778105,196.93594277810507,2710.79,646.24824,0.0,0.0,0.0,1570.0,0.0,0.0,39.088440000000006,0.0,0.0,0.0,608.9999999999999,607.1598,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,-115.87176,0.0,-1811.243638290206,0.0,0.0,0.0,-1570.0,0.0,0.0,491.28804,54.049323599999994,0.0,0.0,-608.9999999999999,-607.1598,225.0,0.0,500.0,1.0,500.0,polymers,-4827.665755877727,530.37648,530.37648,-115.87176,-115.87176,1275.2505444878989,1275.2505444878989,54.049323599999994,54.049323599999994,54.049323599999994,54.049323599999994,-1811.243638290206,-1811.243638290206
Stahl a),2025,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,334.82713932924923,0.0,596.4196983674617,0.0,0.0,0.0,0.0,0.0,210.18255903821253,70.52076,86.32330537476246,0.0,0.0,0.0,177.98307395448674,0.0,0.0,292.1687411094216,14.82137468606474,170.0,65.63501348218107,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.70714744525545,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,269.19212584706816,0.0,304.2509572580401,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,70.52076,86.32330537476246,-12.364963503649609,-162.2823529411758,0.0,166.27592650923128,0.0,0.0,108.84,0.7,108.84,steel_dri,231.83698770930317,334.82713932924923,334.82713932924923,269.19212584706816,269.19212584706816,596.4196983674617,596.4196983674617,86.32330537476246,86.32330537476246,86.32330537476246,86.32330537476246,304.2509572580401,304.2509572580401
Stahl a),2026,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,332.462466728507,0.0,594.0550257667195,0.0,0.0,0.0,0.0,0.0,210.18255903821253,70.37172,82.75418932189483,0.0,0.0,0.0,179.33655740661217,0.0,0.0,292.2577688466479,14.82137468606474,170.0,65.72404121940734,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.796175182481727,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,266.73842550909967,0.0,301.7972569200716,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,70.37172,82.75418932189483,-12.364963503649609,-162.2823529411758,0.0,167.54038222413044,0.0,0.0,127.07,0.7,127.07,steel_dri,229.96728613063746,332.462466728507,332.462466728507,266.73842550909967,266.73842550909967,594.0550257667195,594.0550257667195,82.75418932189483,82.75418932189483,82.75418932189483,82.75418932189483,301.7972569200716,301.7972569200716
Stahl a),2027,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,330.19447151720226,0.0,591.7870305554147,0.0,0.0,0.0,0.0,0.0,210.18255903821253,70.22268,79.1850732690272,0.0,0.0,0.0,180.78671824817505,0.0,0.0,292.3531557079618,14.82137468606474,170.0,65.81942808072121,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.891562043795595,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,264.37504343648106,0.0,299.43387484745296,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,70.22268,79.1850732690272,-12.364963503649609,-162.2823529411758,0.0,168.89515620437945,0.0,0.0,145.3,0.7,145.3,steel_dri,228.16640640470325,330.19447151720226,330.19447151720226,264.37504343648106,264.37504343648106,591.7870305554147,591.7870305554147,79.1850732690272,79.1850732690272,79.1850732690272,79.1850732690272,299.43387484745296,299.43387484745296
Stahl a),2028,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,327.82979891645994,0.0,589.4223579546725,0.0,0.0,0.0,0.0,0.0,210.18255903821253,70.07364,75.61595721615956,0.0,0.0,0.0,182.14020170030042,0.0,0.0,292.44218344518805,14.82137468606474,170.0,65.90845581794748,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.980589781021873,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,261.92134309851247,0.0,296.98017450948447,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,70.07364,75.61595721615956,-12.364963503649609,-162.2823529411758,0.0,170.15961191927855,0.0,0.0,163.54,0.7,163.54,steel_dri,226.29670482603754,327.82979891645994,327.82979891645994,261.92134309851247,261.92134309851247,589.4223579546725,589.4223579546725,75.61595721615956,75.61595721615956,75.61595721615956,75.61595721615956,296.98017450948447,296.98017450948447
Stahl a),2029,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,325.5618037051553,0.0,587.1543627433676,0.0,0.0,0.0,0.0,0.0,210.18255903821253,69.9246,72.04684116329193,0.0,0.0,0.0,183.59036254186333,0.0,0.0,292.5375703065019,14.82137468606474,170.0,66.00384267926135,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.075976642335743,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,259.5579610258939,0.0,294.61679243686575,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,69.9246,72.04684116329193,-12.364963503649609,-162.2823529411758,0.0,171.51438589952758,0.0,0.0,181.77,0.7,181.77,steel_dri,224.49582510010327,325.5618037051553,325.5618037051553,259.5579610258939,259.5579610258939,587.1543627433676,587.1543627433676,72.04684116329193,72.04684116329193,72.04684116329193,72.04684116329193,294.61679243686575,294.61679243686575
Stahl a),2030,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,323.172291104413,0.0,584.7648501426255,0.0,0.0,0.0,0.0,0.0,210.18255903821253,69.75071999999999,68.4777251104243,0.0,0.0,0.0,184.94384599398867,0.0,0.0,292.62659804372817,14.82137468606474,170.0,66.09287041648763,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.165004379562017,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,257.07942068792534,0.0,292.13825209889734,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,69.75071999999999,68.4777251104243,-12.364963503649609,-162.2823529411758,0.0,172.77884161442665,0.0,0.0,200.0,0.7,200.0,steel_dri,222.60719562445877,323.172291104413,323.172291104413,257.07942068792534,257.07942068792534,584.7648501426255,584.7648501426255,68.4777251104243,68.4777251104243,68.4777251104243,68.4777251104243,292.13825209889734,292.13825209889734
Stahl a),2031,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,330.55625014126645,0.0,592.148809179479,0.0,0.0,0.0,0.0,0.0,210.18255903821253,68.08644,66.8914513091498,0.0,0.0,0.0,195.57835883211666,0.0,0.0,293.3261016933632,14.82137468606474,170.0,66.79237406612266,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.864508029197054,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,263.7638760751438,0.0,298.8227074861158,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,68.08644,66.8914513091498,-12.364963503649609,-162.2823529411758,0.0,182.7138508029196,0.0,0.0,220.0,0.7,220.0,steel_dri,227.700701378446,321.62452828724327,339.4879719952896,254.83215422112062,272.695597929167,583.2170873254561,601.080531033502,57.959729455126705,75.8231731631729,57.959729455126705,75.8231731631729,289.89098563209285,307.75442934013876
Stahl a),2032,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,337.9153691781199,0.0,599.5079282163324,0.0,0.0,0.0,0.0,0.0,210.18255903821253,66.39732,65.3051775078753,0.0,0.0,0.0,206.21287167024457,0.0,0.0,294.02560534299823,14.82137468606474,170.0,67.4918777157577,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,13.564011678832088,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,270.42349146236216,0.0,305.48232287333417,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,66.39732,65.3051775078753,-12.364963503649609,-162.2823529411758,0.0,192.64885999141248,0.0,0.0,240.0,0.7,240.0,steel_dri,232.7752792354543,328.9836473240968,346.84709103214294,261.4917696083391,279.35521331638523,590.5762063623094,608.4396500703554,56.373455653852204,74.2368993618984,56.373455653852204,74.2368993618984,296.5506010193112,314.4140447273571
Stahl a),2033,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,345.360447538186,0.0,606.9530065763986,0.0,0.0,0.0,0.0,0.0,210.18255903821253,64.70819999999999,63.70818564037596,0.0,0.0,0.0,216.9440618978101,0.0,0.0,294.73146811672086,14.82137468606474,170.0,68.19774048948032,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,14.269874452554715,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,277.16270704870567,0.0,312.22153845967773,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,64.70819999999999,63.70818564037596,-12.364963503649609,-162.2823529411758,0.0,202.67418744525537,0.0,0.0,260.0,0.7,260.0,steel_dri,237.91051185770166,336.4287256841628,354.2921693922092,268.2309851946825,286.09442890272885,598.0212847223754,615.8847284304218,54.77646378635286,72.63990749439905,54.77646378635286,72.63990749439905,303.28981660565455,321.1532603137009
Stahl a),2034,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,352.71956657503944,0.0,614.312125613252,0.0,0.0,0.0,0.0,0.0,210.18255903821253,63.01907999999999,62.12191183910146,0.0,0.0,0.0,227.578574735938,0.0,0.0,295.4309717663559,14.82137468606474,170.0,68.89724413911536,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,14.96937810218975,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,283.8223224359241,0.0,318.88115384689604,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,63.01907999999999,62.12191183910146,-12.364963503649609,-162.2823529411758,0.0,212.60919663374824,0.0,0.0,280.0,0.7,280.0,steel_dri,242.98508971470994,343.78784472101637,361.6512884290625,274.890600581901,292.75404428994716,605.380403759229,623.2438474672749,53.19018998507836,71.05363369312455,53.19018998507836,71.05363369312455,309.9494319928731,327.812875700919
Stahl a),2035,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,360.1035256118929,0.0,621.6960846501054,0.0,0.0,0.0,0.0,0.0,210.18255903821253,61.3548,60.53563803782695,0.0,0.0,0.0,238.21308757406595,0.0,0.0,296.13047541599093,14.82137468606474,170.0,69.59674778875039,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,15.668881751824784,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,290.5067778231425,0.0,325.56560923411445,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,61.3548,60.53563803782695,-12.364963503649609,-162.2823529411758,0.0,222.54420582224117,0.0,0.0,300.0,0.7,300.0,steel_dri,248.07859546869713,351.1718037578697,369.0352474659161,281.5750559691193,299.4384996771657,612.7643627960822,630.6278065041286,51.60391618380384,69.46735989185007,51.60391618380384,69.46735989185007,316.63388738009127,334.4973310881376
Stahl a),2036,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,368.65566115368415,0.0,630.2482201918966,0.0,0.0,0.0,0.0,0.0,210.18255903821253,59.98859999999999,58.949364236552455,0.0,0.0,0.0,249.71769691713163,0.0,0.0,296.8872111824143,14.82137468606474,170.0,70.35348355517375,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,16.425617518248142,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,298.3021775985104,0.0,333.3610090094823,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,59.98859999999999,58.949364236552455,-12.364963503649609,-162.2823529411758,0.0,233.2920793988835,0.0,0.0,320.0,0.7,320.0,steel_dri,254.01863266101498,359.7239392996611,377.5873830077072,289.37045574448734,307.2338994525335,621.3164983378734,639.1799420459198,50.01764238252936,67.88108609057555,50.01764238252936,67.88108609057555,324.4292871554591,342.2927308635055
Stahl a),2037,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,377.08627930603774,0.0,638.6788383442502,0.0,0.0,0.0,0.0,0.0,210.18255903821253,58.59756,57.36309043527795,0.0,0.0,0.0,261.1256288707598,0.0,0.0,297.6375878247501,14.82137468606474,170.0,71.10386019750952,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,17.175994160583908,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,305.98241910852823,0.0,341.04125051950007,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,58.59756,57.36309043527795,-12.364963503649609,-162.2823529411758,0.0,243.94963471017587,0.0,0.0,340.0,0.7,340.0,steel_dri,259.8709201036222,377.08627930603774,377.08627930603774,305.98241910852823,305.98241910852823,638.6788383442502,638.6788383442502,57.36309043527795,57.36309043527795,57.36309043527795,57.36309043527795,341.04125051950007,341.04125051950007
Stahl a),2038,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,385.6384148478289,0.0,647.2309738860414,0.0,0.0,0.0,0.0,0.0,210.18255903821253,57.231359999999995,55.776816634003445,0.0,0.0,0.0,272.63023821382546,0.0,0.0,298.3943235911734,14.82137468606474,170.0,71.86059596393287,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,17.932729927007262,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,313.7778188838961,0.0,348.836650294868,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,57.231359999999995,55.776816634003445,-12.364963503649609,-162.2823529411758,0.0,254.6975082868182,0.0,0.0,360.0,0.7,360.0,steel_dri,265.8109572959401,385.6384148478289,385.6384148478289,313.7778188838961,313.7778188838961,647.2309738860414,647.2309738860414,55.776816634003445,55.776816634003445,55.776816634003445,55.776816634003445,348.836650294868,348.836650294868
Stahl a),2039,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,394.1905503896201,0.0,655.7831094278326,0.0,0.0,0.0,0.0,0.0,210.18255903821253,55.865159999999996,54.19054283272895,0.0,0.0,0.0,284.1348475568912,0.0,0.0,299.15105935759675,14.82137468606474,170.0,72.61733173035623,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,18.68946569343062,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3123486474881898,321.5732186592639,0.0,356.6320500702359,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,55.865159999999996,54.19054283272895,-12.364963503649609,-162.2823529411758,0.0,265.44538186346057,0.0,0.0,380.0,0.7,380.0,steel_dri,271.750994488258,394.1905503896201,394.1905503896201,321.5732186592639,321.5732186592639,655.7831094278326,655.7831094278326,54.19054283272895,54.19054283272895,54.19054283272895,54.19054283272895,356.6320500702359,356.6320500702359
