Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost
Pyrolyse E-Steamcracker,2033,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,550.14,0.0,1299.1738669448,0.0,0.0,0.0,0.0,0.0,0.0,550.14,58.209126056901,0.0,0.0,0.0,0.0,225.0,0.0,1861.3899427781048,196.93594277810507,2710.79,174.74400000000003,0.0,0.0,0.0,816.4,0.0,0.0,40.545,0.0,0.0,0.0,608.9999999999999,134.199,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,375.39599999999996,0.0,-562.2160758333048,0.0,0.0,0.0,-816.4,0.0,0.0,509.59499999999997,58.209126056901,0.0,0.0,-608.9999999999999,-134.199,225.0,0.0,260.0,1,260.0,polymers,-1498.523577571578
Pyrolyse E-Steamcracker,2034,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,557.06,0.0,1306.0938669447999,0.0,0.0,0.0,0.0,0.0,0.0,557.06,58.209126056901,0.0,0.0,0.0,0.0,225.0,0.0,1923.211942778105,196.93594277810507,2710.79,173.76600000000002,0.0,0.0,0.0,879.2,0.0,0.0,41.055,0.0,0.0,0.0,608.9999999999999,132.711,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,383.2939999999999,0.0,-617.118075833305,0.0,0.0,0.0,-879.2,0.0,0.0,516.005,58.209126056901,0.0,0.0,-608.9999999999999,-132.711,225.0,0.0,280.0,1,280.0,polymers,-1644.8586700605174
Pyrolyse E-Steamcracker,2035,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,554.984,0.0,1300.5337796974509,0.0,0.0,0.0,0.0,0.0,0.0,554.984,54.725038809552,0.0,0.0,0.0,0.0,225.0,0.0,1984.370942778105,196.93594277810507,2710.79,172.125,0.0,0.0,0.0,942.0,0.0,0.0,40.902,0.0,0.0,0.0,608.9999999999999,131.223,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,382.85900000000004,0.0,-683.8371630806541,0.0,0.0,0.0,-942.0,0.0,0.0,514.082,54.725038809552,0.0,0.0,-608.9999999999999,-131.223,225.0,0.0,300.0,1,300.0,polymers,-1822.6908765943122
Pyrolyse E-Steamcracker,2036,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,549.448,0.0,1294.450086781113,0.0,0.0,0.0,0.0,0.0,0.0,549.448,54.177345893213996,0.0,0.0,0.0,0.0,225.0,0.0,2045.321442778105,196.93594277810507,2710.79,170.27550000000002,0.0,0.0,0.0,1004.8000000000001,0.0,0.0,40.49400000000001,0.0,0.0,0.0,608.9999999999999,129.78150000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,379.17249999999996,0.0,-750.871355996992,0.0,0.0,0.0,-1004.8000000000001,0.0,0.0,508.95399999999995,54.177345893213996,0.0,0.0,-608.9999999999999,-129.78150000000002,225.0,0.0,320.0,1,320.0,polymers,-2001.3629617703284
Pyrolyse E-Steamcracker,2037,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,541.836,0.0,1286.2903938539657,0.0,0.0,0.0,0.0,0.0,0.0,541.836,53.629652966067,0.0,0.0,0.0,0.0,225.0,0.0,2106.1189427781046,196.93594277810507,2710.79,168.273,0.0,0.0,0.0,1067.6000000000001,0.0,0.0,39.933,0.0,0.0,0.0,608.9999999999999,128.34,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,373.563,0.0,-819.8285489241389,0.0,0.0,0.0,-1067.6000000000001,0.0,0.0,501.903,53.629652966067,0.0,0.0,-608.9999999999999,-128.34,225.0,0.0,340.0,1,340.0,polymers,-2185.1605867160797
Pyrolyse E-Steamcracker,2038,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,530.072,0.0,1273.9787009376278,0.0,0.0,0.0,0.0,0.0,0.0,530.072,53.081960049729,0.0,0.0,0.0,0.0,225.0,0.0,2166.656942778105,196.93594277810507,2710.79,166.011,0.0,0.0,0.0,1130.4,0.0,0.0,39.065999999999995,0.0,0.0,0.0,608.9999999999999,126.94500000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,364.06100000000004,0.0,-892.6782418404773,0.0,0.0,0.0,-1130.4,0.0,0.0,491.00600000000003,53.081960049729,0.0,0.0,-608.9999999999999,-126.94500000000001,225.0,0.0,360.0,1,360.0,polymers,-2379.3332316234264
Pyrolyse E-Steamcracker,2039,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,518.308,0.0,1261.6670080212898,0.0,0.0,0.0,0.0,0.0,0.0,518.308,52.534267133391,0.0,0.0,0.0,0.0,225.0,0.0,2227.148442778105,196.93594277810507,2710.79,163.70250000000001,0.0,0.0,0.0,1193.2,0.0,0.0,38.199000000000005,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,354.6055,0.0,-965.4814347568154,0.0,0.0,0.0,-1193.2,0.0,0.0,480.109,52.534267133391,0.0,0.0,-608.9999999999999,-125.5035,225.0,0.0,380.0,1,380.0,polymers,-2573.3819360222165
Pyrolyse E-Steamcracker,2040,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,506.54400000000004,0.0,1249.355315094143,0.0,0.0,0.0,0.0,0.0,0.0,506.54400000000004,51.986574206244,0.0,0.0,0.0,0.0,225.0,0.0,2287.686442778105,196.93594277810507,2710.79,161.44050000000001,0.0,0.0,0.0,1256.0,0.0,0.0,37.332,0.0,0.0,0.0,608.9999999999999,124.10850000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,345.10350000000005,0.0,-1038.3311276839622,0.0,0.0,0.0,-1256.0,0.0,0.0,469.21200000000005,51.986574206244,0.0,0.0,-608.9999999999999,-124.10850000000002,225.0,0.0,400.0,1,400.0,polymers,-2767.554580958372
Pyrolyse E-Steamcracker,2041,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,502.39199999999994,0.0,1244.397983804327,0.0,0.0,0.0,0.0,0.0,0.0,502.39199999999994,51.181242916428,0.0,0.0,0.0,0.0,225.0,0.0,2350.226942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,1318.8,0.0,0.0,37.025999999999996,0.0,0.0,0.0,608.9999999999999,124.155,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,341.21099999999996,0.0,-1105.8289589737778,0.0,0.0,0.0,-1318.8,0.0,0.0,465.36599999999993,51.181242916428,0.0,0.0,-608.9999999999999,-124.155,225.0,0.0,420.0,1,420.0,polymers,-2947.462441957934
Pyrolyse E-Steamcracker,2042,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,498.24,0.0,1239.440652514511,0.0,0.0,0.0,0.0,0.0,0.0,498.24,50.375911626611995,0.0,0.0,0.0,0.0,225.0,0.0,2413.046442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,36.72,0.0,0.0,0.0,608.9999999999999,124.4805,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,337.0395,0.0,-1173.605790263594,0.0,0.0,0.0,-1381.6000000000001,0.0,0.0,461.52,50.375911626611995,0.0,0.0,-608.9999999999999,-124.4805,225.0,0.0,440.0,1,440.00000000000006,polymers,-3128.1139460088325
Pyrolyse E-Steamcracker,2043,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,494.78,0.0,1235.175321224695,0.0,0.0,0.0,0.0,0.0,0.0,494.78,49.570580336796,0.0,0.0,0.0,0.0,225.0,0.0,2475.9169427781053,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,1444.4,0.0,0.0,36.465,0.0,0.0,0.0,608.9999999999999,124.80600000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,333.50899999999996,0.0,-1240.7416215534104,0.0,0.0,0.0,-1444.4,0.0,0.0,458.31499999999994,49.570580336796,0.0,0.0,-608.9999999999999,-124.80600000000001,225.0,0.0,460.0,1,459.99999999999994,polymers,-3307.0569368127567
Pyrolyse E-Steamcracker,2044,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,486.476,0.0,1226.0659899348789,0.0,0.0,0.0,0.0,0.0,0.0,486.476,48.765249046979996,0.0,0.0,0.0,0.0,225.0,0.0,2538.476942778105,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,1507.2,0.0,0.0,35.853,0.0,0.0,0.0,608.9999999999999,125.17800000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,325.445,0.0,-1312.410952843226,0.0,0.0,0.0,-1507.2,0.0,0.0,450.623,48.765249046979996,0.0,0.0,-608.9999999999999,-125.17800000000001,225.0,0.0,480.0,1,480.0,polymers,-3498.0834608540586
Pyrolyse E-Steamcracker,2045,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,483.01599999999996,0.0,1221.8006586450629,0.0,0.0,0.0,0.0,0.0,0.0,483.01599999999996,47.959917757164,0.0,0.0,0.0,0.0,225.0,0.0,2601.347442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,1570.0,0.0,0.0,35.598,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,321.9145,0.0,-1379.546784133042,0.0,0.0,0.0,-1570.0,0.0,0.0,447.41799999999995,47.959917757164,0.0,0.0,-608.9999999999999,-125.5035,225.0,0.0,500.0,1,500.0,polymers,-3677.026451657982
Steamcracker Naphtha,2025,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,315.6525,0.0,1527.6560427781048,0.0,0.0,0.0,341.7576,0.0,0.0,56.508,0.0,0.0,0.0,608.9999999999999,259.1445,0.0,0.0,1527.6560427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,341.7576,0.0,0.0,56.508,0.0,0.0,0.0,608.9999999999999,259.1445,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.84,1,,polymers,
Steamcracker Naphtha,2026,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,266.87850000000003,0.0,1536.1242427781049,0.0,0.0,0.0,398.9998,0.0,0.0,51.815999999999995,0.0,0.0,0.0,608.9999999999999,215.06250000000003,0.0,0.0,1536.1242427781049,196.93594277810507,2710.79,266.87850000000003,0.0,0.0,0.0,398.9998,0.0,0.0,51.815999999999995,0.0,0.0,0.0,608.9999999999999,215.06250000000003,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.07,1,,polymers,
Steamcracker Naphtha,2027,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,249.43800000000005,0.0,1575.925942778105,0.0,0.0,0.0,456.2420000000001,0.0,0.0,52.836,0.0,0.0,0.0,608.9999999999999,196.60200000000003,0.0,0.0,1575.925942778105,196.93594277810507,2710.79,249.43800000000005,0.0,0.0,0.0,456.2420000000001,0.0,0.0,52.836,0.0,0.0,0.0,608.9999999999999,196.60200000000003,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.3,1,,polymers,
Steamcracker Naphtha,2028,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,226.06650000000002,0.0,1609.8280427781046,0.0,0.0,0.0,513.5156,0.0,0.0,46.716,0.0,0.0,0.0,608.9999999999999,179.3505,0.0,0.0,1609.8280427781046,196.93594277810507,2710.79,226.06650000000002,0.0,0.0,0.0,513.5156,0.0,0.0,46.716,0.0,0.0,0.0,608.9999999999999,179.3505,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.54,1,,polymers,
Steamcracker Naphtha,2029,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,203.637,0.0,1644.6407427781048,0.0,0.0,0.0,570.7578000000001,0.0,0.0,42.84,0.0,0.0,0.0,608.9999999999999,160.797,0.0,0.0,1644.6407427781048,196.93594277810507,2710.79,203.637,0.0,0.0,0.0,570.7578000000001,0.0,0.0,42.84,0.0,0.0,0.0,608.9999999999999,160.797,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.77,1,,polymers,
Steamcracker Naphtha,2030,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,182.07000000000002,0.0,1680.315942778105,0.0,0.0,0.0,628.0,0.0,0.0,39.78,0.0,0.0,0.0,608.9999999999999,142.29000000000002,0.0,0.0,1680.315942778105,196.93594277810507,2710.79,182.07000000000002,0.0,0.0,0.0,628.0,0.0,0.0,39.78,0.0,0.0,0.0,608.9999999999999,142.29000000000002,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1,,polymers,
Steamcracker Naphtha,2031,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,176.079,0.0,1737.124942778105,0.0,0.0,0.0,690.8000000000001,0.0,0.0,38.811,0.0,0.0,0.0,608.9999999999999,137.268,0.0,0.0,1737.124942778105,196.93594277810507,2710.79,176.079,0.0,0.0,0.0,690.8000000000001,0.0,0.0,38.811,0.0,0.0,0.0,608.9999999999999,137.268,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,1,,polymers,
Steamcracker Naphtha,2032,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,175.05450000000002,0.0,1798.900442778105,0.0,0.0,0.0,753.6,0.0,0.0,39.321,0.0,0.0,0.0,608.9999999999999,135.73350000000002,0.0,0.0,1798.900442778105,196.93594277810507,2710.79,175.05450000000002,0.0,0.0,0.0,753.6,0.0,0.0,39.321,0.0,0.0,0.0,608.9999999999999,135.73350000000002,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1,,polymers,
Steamcracker Naphtha,2033,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,174.74400000000003,0.0,1861.3899427781048,0.0,0.0,0.0,816.4,0.0,0.0,40.545,0.0,0.0,0.0,608.9999999999999,134.199,0.0,0.0,1861.3899427781048,196.93594277810507,2710.79,174.74400000000003,0.0,0.0,0.0,816.4,0.0,0.0,40.545,0.0,0.0,0.0,608.9999999999999,134.199,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1,,polymers,
Steamcracker Naphtha,2034,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,173.76600000000002,0.0,1923.211942778105,0.0,0.0,0.0,879.2,0.0,0.0,41.055,0.0,0.0,0.0,608.9999999999999,132.711,0.0,0.0,1923.211942778105,196.93594277810507,2710.79,173.76600000000002,0.0,0.0,0.0,879.2,0.0,0.0,41.055,0.0,0.0,0.0,608.9999999999999,132.711,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1,,polymers,
Steamcracker Naphtha,2035,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,172.125,0.0,1984.370942778105,0.0,0.0,0.0,942.0,0.0,0.0,40.902,0.0,0.0,0.0,608.9999999999999,131.223,0.0,0.0,1984.370942778105,196.93594277810507,2710.79,172.125,0.0,0.0,0.0,942.0,0.0,0.0,40.902,0.0,0.0,0.0,608.9999999999999,131.223,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1,,polymers,
Steamcracker Naphtha,2036,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,170.27550000000002,0.0,2045.321442778105,0.0,0.0,0.0,1004.8000000000001,0.0,0.0,40.49400000000001,0.0,0.0,0.0,608.9999999999999,129.78150000000002,0.0,0.0,2045.321442778105,196.93594277810507,2710.79,170.27550000000002,0.0,0.0,0.0,1004.8000000000001,0.0,0.0,40.49400000000001,0.0,0.0,0.0,608.9999999999999,129.78150000000002,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1,,polymers,
Steamcracker Naphtha,2037,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,168.273,0.0,2106.1189427781046,0.0,0.0,0.0,1067.6000000000001,0.0,0.0,39.933,0.0,0.0,0.0,608.9999999999999,128.34,0.0,0.0,2106.1189427781046,196.93594277810507,2710.79,168.273,0.0,0.0,0.0,1067.6000000000001,0.0,0.0,39.933,0.0,0.0,0.0,608.9999999999999,128.34,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,1,,polymers,
Steamcracker Naphtha,2038,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,166.011,0.0,2166.656942778105,0.0,0.0,0.0,1130.4,0.0,0.0,39.065999999999995,0.0,0.0,0.0,608.9999999999999,126.94500000000001,0.0,0.0,2166.656942778105,196.93594277810507,2710.79,166.011,0.0,0.0,0.0,1130.4,0.0,0.0,39.065999999999995,0.0,0.0,0.0,608.9999999999999,126.94500000000001,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1,,polymers,
Steamcracker Naphtha,2039,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,163.70250000000001,0.0,2227.148442778105,0.0,0.0,0.0,1193.2,0.0,0.0,38.199000000000005,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,2227.148442778105,196.93594277810507,2710.79,163.70250000000001,0.0,0.0,0.0,1193.2,0.0,0.0,38.199000000000005,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,1,,polymers,
Steamcracker Naphtha,2040,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.44050000000001,0.0,2287.686442778105,0.0,0.0,0.0,1256.0,0.0,0.0,37.332,0.0,0.0,0.0,608.9999999999999,124.10850000000002,0.0,0.0,2287.686442778105,196.93594277810507,2710.79,161.44050000000001,0.0,0.0,0.0,1256.0,0.0,0.0,37.332,0.0,0.0,0.0,608.9999999999999,124.10850000000002,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1,,polymers,
Steamcracker Naphtha,2041,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.18099999999998,0.0,2350.226942778105,0.0,0.0,0.0,1318.8,0.0,0.0,37.025999999999996,0.0,0.0,0.0,608.9999999999999,124.155,0.0,0.0,2350.226942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,1318.8,0.0,0.0,37.025999999999996,0.0,0.0,0.0,608.9999999999999,124.155,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1,,polymers,
Steamcracker Naphtha,2042,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.2005,0.0,2413.046442778105,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,36.72,0.0,0.0,0.0,608.9999999999999,124.4805,0.0,0.0,2413.046442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,36.72,0.0,0.0,0.0,608.9999999999999,124.4805,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,1,,polymers,
Steamcracker Naphtha,2043,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.27100000000002,0.0,2475.9169427781053,0.0,0.0,0.0,1444.4,0.0,0.0,36.465,0.0,0.0,0.0,608.9999999999999,124.80600000000001,0.0,0.0,2475.9169427781053,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,1444.4,0.0,0.0,36.465,0.0,0.0,0.0,608.9999999999999,124.80600000000001,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,1,,polymers,
Steamcracker Naphtha,2044,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.031,0.0,2538.476942778105,0.0,0.0,0.0,1507.2,0.0,0.0,35.853,0.0,0.0,0.0,608.9999999999999,125.17800000000001,0.0,0.0,2538.476942778105,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,1507.2,0.0,0.0,35.853,0.0,0.0,0.0,608.9999999999999,125.17800000000001,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1,,polymers,
Steamcracker Naphtha,2045,Steamcracker_Naphtha,196.93594277810507,64.31,2710.79,1.57,161.1015,0.0,2601.347442778105,0.0,0.0,0.0,1570.0,0.0,0.0,35.598,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,2601.347442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,1570.0,0.0,0.0,35.598,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1,,polymers,
