carbon_price_scenario,model_project_name,pathway_name,year,technology,current_regulatory_cost_eur_per_t_pp,hypothetical_eol_cost_eur_per_t_pp,analytical_total_cost_eur_per_t_pp,capex_annuity_eur_per_t_pp,additional_opex_eur_per_t_pp,direct_process_emissions_t_co2_per_t_pp,co2_price_eur_per_t_co2,direct_process_co2_cost_eur_per_t_pp,electricity_cost_eur_per_t_pp,natural_gas_cost_eur_per_t_pp,hydrogen_cost_eur_per_t_pp,naphtha_cost_eur_per_t_pp,pcw_cost_eur_per_t_pp,biomass_cost_eur_per_t_pp,renewable_naphtha_cost_eur_per_t_pp,renewable_propane_cost_eur_per_t_pp
low,Mechanisches Recycling,PCW via mechanical recycling,2034,Mechanisches_Recycling,452.9686184996457,0,452.9686184996457,11.507118499645742,185.18,0.471,132,62.172,46.6095,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2035,Mechanisches_Recycling,456.5629184996458,0,456.5629184996458,11.507118499645742,185.18,0.471,140,65.94,46.4358,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2036,Mechanisches_Recycling,458.92571849964577,0,458.92571849964577,11.507118499645742,185.18,0.471,146,68.76599999999999,45.9726,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2037,Mechanisches_Recycling,461.11481849964576,0,461.11481849964576,11.507118499645742,185.18,0.471,152,71.592,45.3357,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2038,Mechanisches_Recycling,462.9565184996457,0,462.9565184996457,11.507118499645742,185.18,0.471,158,74.41799999999999,44.35139999999999,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2039,Mechanisches_Recycling,464.7982184996457,0,464.7982184996457,11.507118499645742,185.18,0.471,164,77.244,43.3671,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2040,Mechanisches_Recycling,466.6399184996458,0,466.6399184996458,11.507118499645742,185.18,0.471,170,80.07,42.3828,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2041,Mechanisches_Recycling,469.1185184996457,0,469.1185184996457,11.507118499645742,185.18,0.471,176,82.896,42.0354,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2042,Mechanisches_Recycling,471.5971184996457,0,471.5971184996457,11.507118499645742,185.18,0.471,182,85.722,41.688,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2043,Mechanisches_Recycling,474.13361849964576,0,474.13361849964576,11.507118499645742,185.18,0.471,188,88.548,41.3985,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2044,Mechanisches_Recycling,476.2648184996457,0,476.2648184996457,11.507118499645742,185.18,0.471,194,91.374,40.7037,0,0,0,147.5,0,0,0
low,Mechanisches Recycling,PCW via mechanical recycling,2045,Mechanisches_Recycling,478.80131849964573,0,478.80131849964573,11.507118499645742,185.18,0.471,200,94.19999999999999,40.4142,0,0,0,147.5,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2025,Methanolroute,4902.087373940424,0,4902.087373940424,408.83683483404496,140.58,0.31913,80.27,25.6165651,1257.58,0,3069.47397400638,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2026,Methanolroute,4736.320269808844,0,4736.320269808844,408.83683483404496,140.58,0.31913,84.22,26.877128600000002,1153.16,0,3006.8663063748,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2027,Methanolroute,4700.073556141864,0,4700.073556141864,408.83683483404496,140.58,0.31913,88.16,28.1345008,1175.86,0,2946.66222050782,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2028,Methanolroute,4508.102165112914,0,4508.102165112914,408.83683483404496,140.58,0.31913,92.11,29.3950643,1039.66,0,2889.63026597887,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2029,Methanolroute,4369.744956232834,0,4369.744956232834,408.83683483404496,140.58,0.31913,96.05,30.6524365,953.4,0,2836.2756848987897,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2030,Methanolroute,4256.3408591495445,0,4256.3408591495445,408.83683483404496,140.58,0.31913,100,31.913000000000004,885.3,0,2789.7110243155003,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2031,Methanolroute,4194.997580240414,0,4194.997580240414,408.83683483404496,140.58,0.31913,108,34.46604,863.7349999999999,0,2747.37970540637,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2032,Methanolroute,4130.395073640555,0,4130.395073640555,408.83683483404496,140.58,0.31913,116,37.01908,875.0849999999999,0,2668.87415880651,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2033,Methanolroute,4160.188113640555,0,4160.188113640555,408.83683483404496,140.58,0.31913,124,39.572120000000005,902.325,0,2668.87415880651,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2034,Methanolroute,4174.091153640554,0,4174.091153640554,408.83683483404496,140.58,0.31913,132,42.12516,913.675,0,2668.87415880651,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2035,Methanolroute,4013.4946475295646,0,4013.4946475295646,408.83683483404496,140.58,0.31913,140,44.678200000000004,910.27,0,2509.12961269552,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2036,Methanolroute,3981.217841591185,0,3981.217841591185,408.83683483404496,140.58,0.31913,146,46.592980000000004,901.19,0,2484.01802675714,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2037,Methanolroute,3945.536035157215,0,3945.536035157215,408.83683483404496,140.58,0.31913,152,48.507760000000005,888.7049999999999,0,2458.90644032317,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2038,Methanolroute,3903.044229218835,0,3903.044229218835,408.83683483404496,140.58,0.31913,158,50.422540000000005,869.4099999999999,0,2433.79485438479,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2039,Methanolroute,3860.552423280456,0,3860.552423280456,408.83683483404496,140.58,0.31913,164,52.337320000000005,850.115,0,2408.6832684464102,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2040,Methanolroute,3818.060616846485,0,3818.060616846485,408.83683483404496,140.58,0.31913,170,54.252100000000006,830.82,0,2383.5716820124403,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2041,Methanolroute,3776.241154648325,0,3776.241154648325,408.83683483404496,140.58,0.31913,176,56.166880000000006,824.0099999999999,0,2346.64743981428,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2042,Methanolroute,3734.4216924501648,0,3734.4216924501648,408.83683483404496,140.58,0.31913,182,58.08166000000001,817.1999999999999,0,2309.72319761612,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2043,Methanolroute,3693.737230252005,0,3693.737230252005,408.83683483404496,140.58,0.31913,188,59.99644000000001,811.525,0,2272.79895541796,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2044,Methanolroute,3645.107768053844,0,3645.107768053844,408.83683483404496,140.58,0.31913,194,61.91122000000001,797.905,0,2235.8747132198,0,0,0,0,0
low,Methanolroute,Captured CO2 and H2 via methanol-to-propylene,2045,Methanolroute,3604.423305855685,0,3604.423305855685,408.83683483404496,140.58,0.31913,200,63.82600000000001,792.2299999999999,0,2198.95047102164,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2025,FT-Route,4377.533367585959,0,4377.533367585959,369.05937632589945,126.98,0.21594,80.27,17.3335038,960.426588,0,2903.73389946006,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2026,FT-Route,4239.412630033499,0,4239.412630033499,369.05937632589945,126.98,0.21594,84.22,18.186466799999998,880.679976,0,2844.5068109076,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2027,FT-Route,4200.64636245124,0,4200.64636245124,369.05937632589945,126.98,0.21594,88.16,19.037270399999997,898.016196,0,2787.55351972534,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2028,FT-Route,4043.5295624200894,0,4043.5295624200894,369.05937632589945,126.98,0.21594,92.11,19.8902334,793.998876,0,2733.60107669419,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2029,FT-Route,3928.0290960731286,0,3928.0290960731286,369.05937632589945,126.98,0.21594,96.05,20.741037,728.1212400000001,0,2683.12744274723,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2030,FT-Route,3832.8230553994,0,3832.8230553994,369.05937632589945,126.98,0.21594,100,21.593999999999998,676.11258,0,2639.0770990735,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2031,FT-Route,3778.0355798375895,0,3778.0355798375895,369.05937632589945,126.98,0.21594,108,23.32152,659.6431709999999,0,2599.03151251169,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2032,FT-Route,3714.164668114769,0,3714.164668114769,369.05937632589945,126.98,0.21594,116,25.049039999999998,668.311281,0,2524.76497078887,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2033,FT-Route,3736.6956521147695,0,3736.6956521147695,369.05937632589945,126.98,0.21594,124,26.77656,689.1147450000001,0,2524.76497078887,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2034,FT-Route,3747.091282114769,0,3747.091282114769,369.05937632589945,126.98,0.21594,132,28.50408,697.782855,0,2524.76497078887,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2035,FT-Route,3595.09942895614,0,3595.09942895614,369.05937632589945,126.98,0.21594,140,30.2316,695.1824220000001,0,2373.64603063024,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2036,FT-Route,3565.7049264120797,0,3565.7049264120797,369.05937632589945,126.98,0.21594,146,31.52724,688.2479340000001,0,2349.89037608618,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2037,FT-Route,3533.70999039919,0,3533.70999039919,369.05937632589945,126.98,0.21594,152,32.82288,678.713013,0,2326.13472107329,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2038,FT-Route,3496.5141888551293,0,3496.5141888551293,369.05937632589945,126.98,0.21594,158,34.11852,663.977226,0,2302.37906652923,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2039,FT-Route,3459.318387311069,0,3459.318387311069,369.05937632589945,126.98,0.21594,164,35.414159999999995,649.2414390000001,0,2278.62341198517,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2040,FT-Route,3422.12258529818,0,3422.12258529818,369.05937632589945,126.98,0.21594,170,36.7098,634.505652,0,2254.86775697228,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2041,FT-Route,3383.2868875982595,0,3383.2868875982595,369.05937632589945,126.98,0.21594,176,38.00544,629.304786,0,2219.93728527236,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2042,FT-Route,3344.451189898339,0,3344.451189898339,369.05937632589945,126.98,0.21594,182,39.30108,624.10392,0,2185.00681357244,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2043,FT-Route,3306.48230319842,0,3306.48230319842,369.05937632589945,126.98,0.21594,188,40.59672,619.769865,0,2150.07634187252,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2044,FT-Route,3262.445739498499,0,3262.445739498499,369.05937632589945,126.98,0.21594,194,41.89236,609.3681330000001,0,2115.1458701726,0,0,0,0,0
low,Fischer-Tropsch,Captured CO2 and H2 via Fischer-Tropsch and electric steam cracking,2045,FT-Route,3224.4768527985802,0,3224.4768527985802,369.05937632589945,126.98,0.21594,200,43.187999999999995,605.034078,0,2080.21539847268,0,0,0,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2025,Biomethanol,1927.157035125017,0,1927.157035125017,441.4874351250169,151.89,0.2,80.27,16.054,876.428,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2026,Biomethanol,1855.175035125017,0,1855.175035125017,441.4874351250169,151.89,0.2,84.22,16.844,803.656,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2027,Biomethanol,1871.7830351250168,0,1871.7830351250168,441.4874351250169,151.89,0.2,88.16,17.632,819.476,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2028,Biomethanol,1777.653035125017,0,1777.653035125017,441.4874351250169,151.89,0.2,92.11,18.422,724.5559999999999,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2029,Biomethanol,1718.3250351250172,0,1718.3250351250172,441.4874351250169,151.89,0.2,96.05,19.21,664.44,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2030,Biomethanol,1671.655035125017,0,1671.655035125017,441.4874351250169,151.89,0.2,100,20,616.98,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2031,Biomethanol,1658.226035125017,0,1658.226035125017,441.4874351250169,151.89,0.2,108,21.6,601.951,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2032,Biomethanol,1667.736035125017,0,1667.736035125017,441.4874351250169,151.89,0.2,116,23.200000000000003,609.861,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2033,Biomethanol,1688.3200351250168,0,1688.3200351250168,441.4874351250169,151.89,0.2,124,24.8,628.845,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2034,Biomethanol,1697.8300351250168,0,1697.8300351250168,441.4874351250169,151.89,0.2,132,26.400000000000002,636.755,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2035,Biomethanol,1697.0570351250171,0,1697.0570351250171,441.4874351250169,151.89,0.2,140,28,634.3820000000001,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2036,Biomethanol,1691.9290351250172,0,1691.9290351250172,441.4874351250169,151.89,0.2,146,29.200000000000003,628.0540000000001,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2037,Biomethanol,1684.428035125017,0,1684.428035125017,441.4874351250169,151.89,0.2,152,30.400000000000002,619.353,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2038,Biomethanol,1672.181035125017,0,1672.181035125017,441.4874351250169,151.89,0.2,158,31.6,605.906,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2039,Biomethanol,1659.9340351250169,0,1659.9340351250169,441.4874351250169,151.89,0.2,164,32.800000000000004,592.4590000000001,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2040,Biomethanol,1647.6870351250168,0,1647.6870351250168,441.4874351250169,151.89,0.2,170,34,579.0120000000001,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2041,Biomethanol,1644.1410351250167,0,1644.1410351250167,441.4874351250169,151.89,0.2,176,35.2,574.266,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2042,Biomethanol,1640.5950351250171,0,1640.5950351250171,441.4874351250169,151.89,0.2,182,36.4,569.52,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2043,Biomethanol,1637.840035125017,0,1637.840035125017,441.4874351250169,151.89,0.2,188,37.6,565.565,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2044,Biomethanol,1629.548035125017,0,1629.548035125017,441.4874351250169,151.89,0.2,194,38.800000000000004,556.073,0,0,0,0,441.2976000000001,0,0
low,Biomethanol,Dry biomass via biomethanol-to-propylene,2045,Biomethanol,1626.793035125017,0,1626.793035125017,441.4874351250169,151.89,0.2,200,40,552.1179999999999,0,0,0,0,441.2976000000001,0,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2025,eSteamcracker_Renewable_Naphtha,2222.7379427781048,0,2222.7379427781048,196.93594277810507,67.77,0.2,80.27,16.054,571.728,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2026,eSteamcracker_Renewable_Naphtha,2176.0559427781045,0,2176.0559427781045,196.93594277810507,67.77,0.2,84.22,16.844,524.256,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2027,eSteamcracker_Renewable_Naphtha,2187.1639427781047,0,2187.1639427781047,196.93594277810507,67.77,0.2,88.16,17.632,534.576,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2028,eSteamcracker_Renewable_Naphtha,2126.0339427781046,0,2126.0339427781046,196.93594277810507,67.77,0.2,92.11,18.422,472.656,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2029,eSteamcracker_Renewable_Naphtha,2087.6059427781047,0,2087.6059427781047,196.93594277810507,67.77,0.2,96.05,19.21,433.44,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2030,eSteamcracker_Renewable_Naphtha,2057.4359427781046,0,2057.4359427781046,196.93594277810507,67.77,0.2,100,20,402.48,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2031,eSteamcracker_Renewable_Naphtha,2049.231942778105,0,2049.231942778105,196.93594277810507,67.77,0.2,108,21.6,392.676,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2032,eSteamcracker_Renewable_Naphtha,2055.9919427781047,0,2055.9919427781047,196.93594277810507,67.77,0.2,116,23.200000000000003,397.83599999999996,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2033,eSteamcracker_Renewable_Naphtha,2069.9759427781046,0,2069.9759427781046,196.93594277810507,67.77,0.2,124,24.8,410.22,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2034,eSteamcracker_Renewable_Naphtha,2076.735942778105,0,2076.735942778105,196.93594277810507,67.77,0.2,132,26.400000000000002,415.38,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2035,eSteamcracker_Renewable_Naphtha,2076.787942778105,0,2076.787942778105,196.93594277810507,67.77,0.2,140,28,413.83200000000005,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2036,eSteamcracker_Renewable_Naphtha,2073.8599427781046,0,2073.8599427781046,196.93594277810507,67.77,0.2,146,29.200000000000003,409.70400000000006,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2037,eSteamcracker_Renewable_Naphtha,2069.383942778105,0,2069.383942778105,196.93594277810507,67.77,0.2,152,30.400000000000002,404.028,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2038,eSteamcracker_Renewable_Naphtha,2061.811942778105,0,2061.811942778105,196.93594277810507,67.77,0.2,158,31.6,395.256,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2039,eSteamcracker_Renewable_Naphtha,2054.2399427781047,0,2054.2399427781047,196.93594277810507,67.77,0.2,164,32.800000000000004,386.48400000000004,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2040,eSteamcracker_Renewable_Naphtha,2046.6679427781048,0,2046.6679427781048,196.93594277810507,67.77,0.2,170,34,377.71200000000005,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2041,eSteamcracker_Renewable_Naphtha,2044.7719427781049,0,2044.7719427781049,196.93594277810507,67.77,0.2,176,35.2,374.616,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2042,eSteamcracker_Renewable_Naphtha,2042.8759427781047,0,2042.8759427781047,196.93594277810507,67.77,0.2,182,36.4,371.52,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2043,eSteamcracker_Renewable_Naphtha,2041.4959427781048,0,2041.4959427781048,196.93594277810507,67.77,0.2,188,37.6,368.94,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2044,eSteamcracker_Renewable_Naphtha,2036.5039427781048,0,2036.5039427781048,196.93594277810507,67.77,0.2,194,38.800000000000004,362.748,0,0,0,0,0,1370.2499999999998,0
low,Renewable Naphtha E-Steamcracker,Renewable naphtha via electric steam cracking,2045,eSteamcracker_Renewable_Naphtha,2035.1239427781047,0,2035.1239427781047,196.93594277810507,67.77,0.2,200,40,360.168,0,0,0,0,0,1370.2499999999998,0
low,Renewable Propane PDH,Renewable propane via conventional PDH,2025,Renewable_Propane_PDH,2090.581532056426,0,2090.581532056426,117.32799205642624,93,1.18,80.27,94.7186,80.884,271.85094,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2026,Renewable_Propane_PDH,2042.283092056426,0,2042.283092056426,117.32799205642624,93,1.18,84.22,99.3796,74.16799999999999,225.60750000000002,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2027,Renewable_Propane_PDH,2029.026632056426,0,2029.026632056426,117.32799205642624,93,1.18,88.16,104.02879999999999,75.628,206.24184,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2028,Renewable_Propane_PDH,2006.8302520564262,0,2006.8302520564262,117.32799205642624,93,1.18,92.11,108.68979999999999,66.868,188.14446,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2029,Renewable_Propane_PDH,1986.4682320564261,0,1986.4682320564261,117.32799205642624,93,1.18,96.05,113.33899999999998,61.32,168.68124,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2030,Renewable_Propane_PDH,1967.334792056426,0,1967.334792056426,117.32799205642624,93,1.18,100,118,56.94,149.26680000000002,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2031,Renewable_Propane_PDH,1970.119552056426,0,1970.119552056426,117.32799205642624,93,1.18,108,127.44,55.553,143.99856,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2032,Renewable_Propane_PDH,1978.6798120564263,0,1978.6798120564263,117.32799205642624,93,1.18,116,136.88,56.282999999999994,142.38882,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2033,Renewable_Propane_PDH,1988.2620720564262,0,1988.2620720564262,117.32799205642624,93,1.18,124,146.32,58.035,140.77908,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2034,Renewable_Propane_PDH,1996.8711120564262,0,1996.8711120564262,117.32799205642624,93,1.18,132,155.76,58.765,139.21812,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2035,Renewable_Propane_PDH,2004.5311520564262,0,2004.5311520564262,117.32799205642624,93,1.18,140,165.2,58.546,137.65716,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2036,Renewable_Propane_PDH,2009.5149720564264,0,2009.5149720564264,117.32799205642624,93,1.18,146,172.28,57.962,136.14498,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2037,Renewable_Propane_PDH,2014.2797920564262,0,2014.2797920564262,117.32799205642624,93,1.18,152,179.35999999999999,57.159,134.6328,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2038,Renewable_Propane_PDH,2018.655392056426,0,2018.655392056426,117.32799205642624,93,1.18,158,186.44,55.91799999999999,133.1694,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2039,Renewable_Propane_PDH,2022.9822120564263,0,2022.9822120564263,117.32799205642624,93,1.18,164,193.51999999999998,54.677,131.65722,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2040,Renewable_Propane_PDH,2027.3578120564262,0,2027.3578120564262,117.32799205642624,93,1.18,170,200.6,53.436,130.19382000000002,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2041,Renewable_Propane_PDH,2034.048592056426,0,2034.048592056426,117.32799205642624,93,1.18,176,207.67999999999998,52.998,130.2426,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2042,Renewable_Propane_PDH,2041.0320520564262,0,2041.0320520564262,117.32799205642624,93,1.18,182,214.76,52.56,130.58406,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2043,Renewable_Propane_PDH,2048.088512056426,0,2048.088512056426,117.32799205642624,93,1.18,188,221.83999999999997,52.195,130.92552,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2044,Renewable_Propane_PDH,2054.682752056426,0,2054.682752056426,117.32799205642624,93,1.18,194,228.92,51.318999999999996,131.31576,0,0,0,0,0,1432.8
low,Renewable Propane PDH,Renewable propane via conventional PDH,2045,Renewable_Propane_PDH,2061.7392120564264,0,2061.7392120564264,117.32799205642624,93,1.18,200,236,50.95399999999999,131.65722,0,0,0,0,0,1432.8
